Title,Artist,Album,Location,Duration,Persistent ID
Close To You,Maxi Priest,,,329.95,A08EC2D54E074A27
That Girl,Maxi Priest Shaggy,,,236.23,09F81975F99F09C1
Have You Seen Her,MC Hammer,1990 Top 100,,282.80,DEDC36D2ACFDE02B
U Can't Touch This,MC Hammer,1990 Top 100,,255.55,E95E5DBAA2F33CBB
Addams Groove,MC Hammer,,,237.06,A228A6F5C7C39506
Cold Rock A Party,MC Lyte,1997,,215.33,0EFC68B3127BC431
"Keep On, Keepin' On",MC Lyte & Xscape,,,267.94,AA67C381E9F6C4F6
I Would Do Anything For Love (But I Won't Do That),Meat Loaf,,,314.04,C8647F0D0BBAE58A
I Would Do Anything For Love (But I Won't Do That),Meat Loaf,,,314.04,7D27A4666F3A1CEF
Rock And Roll Dreams Come Through,Meat Loaf,,,349.54,97CFC5A3DEFFA708
Come To My Window,Melissa Etheridge,,,237.51,0AD3AEFE17A55AC5
I'm The Only One,Melissa Etheridge,,,294.01,EA5F7DABCC4CBA9A
I Want To Come Over,Melissa Etheridge,,,324.67,2779A394DFC691F2
If I Wanted To,Melissa Etheridge,,,234.81,023ABB85CC7DDC62
Like The Way I Do,Melissa Etheridge,,,325.72,ADD85DB11A2B1A51
I'm The Only One,Melissa Etheridge,,,294.01,0FF3E64948ECFA36
Mentirosa,Mellow Man Ace,1990 Top 100,,258.74,4E85644182ECD4D7
Bitch,Merridith Brooks,,,252.24,ECF67C8BD746638E
Mouth,Merril Bainbridge,,,205.61,775DA5DB4252E524
Mouth,Merril Bainbridge,,,205.01,99BE57A33F79CF4D
Enter Sandman (Remastered),Metallica,Metallica (Remastered Deluxe Box Set),,331.62,9B0F6D4AB4DCBD79
Nothing Else Matters (Remastered),Metallica,Metallica (Remastered Deluxe Box Set),,388.81,5B7C775EA2D2D6E6
Until It Sleeps,Metallica,,,275.36,9167C8CDF36FDEFB
I'll Be There For You,Method Man,,,195.97,7F82D00A8497BF4C
You're All I Need To Get By,Method Man & Mary J Blige,Billboard Hits - 1995 - Disk 4,,306.36,191257C3773E1F6A
How Am I Supposed To Live Without You,Michael Bolton,1990 Top 100,,256.63,E64E16938A2CC4DC
How Can We Be Lovers,Michael Bolton,1990 Top 100,,237.24,20ECF1B066CB12DF
When I'm Back On My Feet Again,Michael Bolton,1990 Top 100,,230.01,7D7897932AF0FD93
Love Is A Wonderful Thing,Michael Bolton,1991 Top 100,,283.53,18EA12531B9A09FA
"Time, Love And Tenderness",Michael Bolton,1991 Top 100,,258.51,7A6518D7077C1E74
To Love Somebody,Michael Bolton,1993 Top 100,,247.35,8BB6A07E08992956
Said I Loved You . . . But I Lied,Michael Bolton,,,299.86,15DD6B5CDFBC0A95
When A Man Loves A Woman,Michael Bolton,,,231.84,CC62B9252765BE80
Missing You Now,Michael Bolton,,,264.46,E41A56A0E9CAC1C8
Black Or White,Michael Jackson,,,198.58,01E62B256A870706
Remember The Time,Michael Jackson,,,239.91,BC49A72EA2CF011F
You Are Not Alone,Michael Jackson,,,344.11,E0D3E2DCC6A50C47
Will You Be There,Michael Jackson,,,353.93,0EA46D16029EF6FC
In The Closet,Michael Jackson,,,392.15,D51B8321D9EE6B60
Scream Childhood (Free Willy 2),Michael Jackson & Janet Jackson,Billboard Hits - 1995 - Disk 4,,277.97,ED6DCB2134D13574
Place In This World,Michael W Smith,1991 Top 100,,239.31,A210F881BA6A326D
J'Entend Frapper (Martell Edit),Michel Pagliaro x Florian Picasso,,,153.21,87659816E32809F4
Ai Si Eu Te Pego,Michel Teló,Ao Vivo,,165.15,57C87FFE28BA2220
Ai Se Eu Te Pego (Dj Cosmic XTD),Michel Telo feat. Pitbull,,,193.65,D8467BF6F83E83DA
No More Lies,Michel'le,1990 Top 100,,222.30,A7D399BA506B4EE0
Blame It On The Rain,Milli Vanilli,1990 Top 100,,259.03,689D8C4AB30FFF66
All Or Nothing,Milli Vanilli,,,197.04,6A8633D6230BACE9
Breakin' My Heart (Pretty Brown Eyes),Mint Condition,,,357.07,D48FE162B1D33D69
Where You Wanna Go,Mischa Daniels ft. J-Son,Summer Session 11,,258.35,0DBA32B14769C729
Private Island (Dj Cosmic XTD),Mohtorious feat. Jayvado,,,221.96,BA1F17764C181531
He's Mine,Mokenstef,Billboard Hits - 1995 - Disk 4,,254.67,1950A1D2E64ABC07
Like This And Like That,Monica,Miss Thang,,283.30,26F0E90C82B68DEA
Why I Love You So Much,Monica,Miss Thang,,309.55,D2DE4CB7199C1B7F
Don't Take It Personal (Just One Of Dem Days),Monica,,,259.00,84B29FD28B677936
For You I Will,Monica,,,295.03,55D47E6366BA3945
Before You Walk Out Of My Life,Monica,,,294.92,3FB778E7DC7DEA7C
Ain't Nobody,Monica,,,286.85,6D02437E3980395A
This Is How We Do It,Montell Jordan,,,234.11,527243D95B030C1E
Without You,Motley Crue,1990 Top 100,,269.04,B27E1117A3A26FF2
To Be with You,Mr Big,Living in the 90'S - Disk 2,,201.12,CBB388B0EAEDF596
Just Take My Heart,Mr Big,,,263.55,774ADFE963572885
Finally,Mr. Belt & Wezol,,,200.28,7CCE342155D173C5
Nuh Fight Over Man (Dj Cosmic XTD),Mr. Vegas,,,249.63,1BC68579C6A80077
My Jam (feat. Pitbull)  (Single Version),Mr. Vegas,,,218.46,C9A0C5C86D8FEEB9
Tek Weh Yuh Self (Dj Cosmic XTD),Mr. Vegas feat. Lil Kim,,,190.98,26DC7A85DE95F01B
Party Tun Up (Persona De Magistris Remix) COSMIC CLUB MIX,Mr. Vegas feat. Sean Paul & Fatman Scoop,,,241.48,8C1D53A3056842ED
I Miss You,N II U,Billboard Hits - 1995 - Disk 6,,320.42,AA5FD0DD1BC5CA4E
Back To The Hotel,N2Deep,,,266.84,EE9DF94987A7FA0A
Automatic,Nari & Milani Present Pretty Pretty and Malik,Summer Session 11,,299.39,491C69B87C0B7D47
Wonder,Natalie Merchant,,,264.67,4E9CF1CA645C1C9D
Carnival,Natalie Merchant,,,359.31,CD0FB1458806EEEB
Jealousy,Natalie Merchant,,,161.51,40672B65155E7540
Do Anything,Natural Selection And Niki Harris,1991 Top 100,,237.09,C37B7B5468204B84
Hip Hop Hooray,Naughty By Nature,,,264.86,07AA799BDC414A10
Love And Affection,Nelson,After The Rain,,236.54,E5794D3C5EA76BD8
After The Rain,Nelson,1991 Top 100,,245.47,5E89039AFED23593
I'm Still In Love With You,New Edition,,,279.59,5D79C0B68445EE0B
Hit Me Off,New Edition,,,263.11,28F37523493D12EE
This One's For The Children,New Kids On The Block,1990 Top 100,,228.99,0229AB94D7577BB5
Step By Step,New Kids On The Block,,,267.55,A78700EB97BB6351
Fuck her right in the pussy!,News Interruption -,,,1.33,7C82F1C5AA6DCE36
Truffle-Butter (Instrumental),Nicki Minaj Ft. Drake & Lil-Wayne,,,219.36,5F889DD13515A020
Truffle Butter,Nicky,,,193.31,F11FD71DCE07C955
Total Eclipse Of The Heart,Nikki French,,,229.77,3584991649A4CFD6
Just A Girl,No Doubt,,,207.72,A1F3664CB49C07FE
Where Do You Go,No Mercy,,,272.14,B829E527B7D94385
Where Do You Go,No Mercy,,,258.43,638CAF052E6CE941
On jase de toi,Noir Silence,,,180.00,D9FE12982A4EB665
"Mo Money, Mo Problems",Notorious B.I.G. Featuring Puff Daddy & Mase,,,257.33,62C36ECB2D66F6F9
Rave With Coco (Mazza Mashup),O.T. Genesis Vs Mike Candys Vs  W&W,,,325.48,36FDFC902A4007D2
Wonderwall,Oasis,,,254.43,C309224E07862C30
Trouble (Club Mix),OFFAIAH,,,442.02,9AF993B3CE9EBBE2
Get Here,Oleta Adams,1991 Top 100,,276.77,BA0DFD3E60222E1F
Melody Vs. No Beef (DJ Moneykey Edit),Oliver Heldens Vs. Afrojack & Steve Aoki,,,289.64,954E2E5BF2EAD7EB
Slam,Onyx,,,218.49,E522D3AEADFB47A7
Donald Trumpet (Original Mix),Orkestrated,,,362.92,69E019F9F137CB1F
Million Voices Apologize (SoundMan Quick Hitter),Otto Knows,,,205.63,F1F396D144E31C0F
Elevators (Me & You),Outkast,,,265.22,46EE615D331DBFB0
Where Are You 2016 (Dj Cosmic Remix),Paffendord,,,247.64,90889683609F6227
Ditty,Paperboy,,,241.03,8DF22DCA205675B7
Get Back (Original Mix),"Paris & Simo, Rico & Miella",drunkenbeat.net,,309.03,22EDAF7EE1D1A967
"Paris & Simo, Rico & Miella - Get Back (Original Mix) (drunkenbeat.net)","Paris & Simo, Rico & Miella",drunkenbeat.net,,309.03,FE8DC534AF653C41
Sometimes Love Just Ain't  Enough,Patti Smyth And Don Henley,1992 Top 100,,264.05,E303DE1B36307FE6
Oh Girl,Paul Young,1990 Top 100,,213.89,92C0E9BFBE00E67C
Opposites Attract,Paula Abdul,1990 Top 100,,265.38,EA2701E6FCC56B5C
The Way That You Love Me,Paula Abdul,1990 Top 100,,323.16,4864352A3C888E3C
Rush Rush,Paula Abdul,,,292.94,367A3CBE4486B222
The Promise Of A New Day,Paula Abdul,,,272.27,DE122A2E407A27DD
Blowing Kisses In The Wind,Paula Abdul,,,281.86,90D6A0A5800CB020
Where Have All The Cowboys Gone,Paula Cole,,,266.66,03F9A92B71157102
A Whole New World (Aladin),Peabo Bryson And Regina Belle,,,245.60,4C5D24F0D7DB812E
Passe Moi La Puck (Martell Edit),Peakafeller x Les Colocs x Karim Mika & Ralvero,,,244.77,AD245EEE37A5EC5C
I Got It,Pearl Jam,,,291.71,0041D316D867AC56
Long Road,Pearl Jam,,,253.94,EBCE09CD7B547BE0
Giving You The Benefit,Pebbles,,,340.82,4CDE495AC58A4E9F
Do You Remember (Live),Phil Collins,1990 Top 100,,340.38,B9488935CC67AC10
I Wish It Would Rain Down,Phil Collins,1990 Top 100,,327.03,AF0DAE0B63A7DC92
Something Happened On The Way To Heaven (Live),Phil Collins,1990 Top 100,,299.18,CF2BBE698C833F38
Everyday,Phil Collins,,,332.96,F61AABA404210BBF
PPAP Pen Pineappel Appel Pen (Kahikko Remix),Pikotaro,,,162.43,7C2DC2B6660336FE
Timber,Pit Bull feat. Kesha,,,270.05,2672791C50E74ED7
3 To Tango - DJcity Hype Edit (Dirty),Pitbull,,,249.99,520F504FE06C0D16
Fun (feat. Chris Brown)  (Jump Smokers Remix ),Pitbull,,,230.48,CA37E6A6365E70AE
Dark Horse (Remix),Pitbull feat. Katy Perry & Juicy J,,,230.22,2122EF6FE5E666B0
Go Girl  (Dj Cosmic XTD),Pitbull feat. Trina & Young Boss,,,241.68,EF0990874B74EF3B
Set You Free Cage (Remix),Planet Soul,,,399.70,D8FF8782BE77A5CE
Looking Through Patient Eyes,PM Dawn,,,249.29,4F57CFC43D7A83B0
I'd Die Without You,PM Dawn,,,251.30,7445E0C547C661C0
Set Adrift On Memory Bliss,PM Dawn,,,249.02,F7DA9ABFC4455CA5
I'd Die Without You,PM Dawn,,,251.30,CFD25280829A6604
Pointer Sisters - Im so exited,Pointer Sisters,?,,262.79,A15E70BA29FCA247
Something To Believe In,Poison,1991 Top 100,,328.39,20138DD3C45559CE
Unskinny Bop,Poison,,,228.15,DBB823555AC273FF
Party Shot (Major Lazer & ETC!ETC! Remix),Popcaan,,,200.59,543DF52E2050522A
Here We Go Again,Portrait,,,259.03,81519BA210207390
I Got A Man,Positive K,,,232.67,3528DE356CE214C0
Thieves In The Temple,Prince,1990 Top 100,,200.65,3DA362AAC4E55076
Diamonds And Pearls,Prince,1992 Top 100,,285.28,6EFD78E35581C010
The Most Beautiful Girl In The World,Prince,,,246.26,72450369A00D7053
7,Prince,,,309.00,6D28BB929988DEC6
Cream,Prince & The NPG,1991 Top 100,,253.07,FE034055E31125AC
Back It Up (Dave Aude Club Mix),Prince Royce Ft Jennifer Lopez And Pitbull,MyMP3Pool - For Promotional DJ Use Only - Not For Sale,,355.94,DD9EDFF97170CD7A
I'm Gonna Be (500 Miles),Proclaimers,Living in the 90'S - Disk 2,,215.88,4EE295C1F698AD3A
Walk With Me (Axwell & Dirty South remix),Prok & Fitch present Nanchang Nancy,Sun Factory 11,,239.28,47554DFF1ED0899C
I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,,,308.22,0B64C7C93B811FDA
Can't Nobody Hold Me Down,Puff Daddy And Mace,1997,,306.52,BED16374CF16CDB1
Come On Ride The Train,Quad City DJ's,,,451.92,A11213E982593608
Peakafeller x Lester Williams & Matteino (Martell Edit),Quebecois,,,266.53,0727535329CFB4BE
Silent Lucidity,Queensryche,,,347.69,FC5AC08A06855236
I Believe I Can Fly,R Kelly,,,284.39,7BED816E02411A0B
Bump N Grind,R Kelly,,,254.90,EDA8C3FA86F59ED1
Your Body's Callin',R Kelly,,,276.27,642C80F3282B6F58
Cant Sleep Baby,R. Kelly,,,330.32,DF9F37099E39FB75
Down Low (Nobody Has To Know),R. Kelly,,,289.20,F37F1792A377351C
You Remind Me Of Something,R. Kelly,,,251.22,FFC3CF56F4B5ECC4
Like I Love You (Money G Remix),R.I.O.,Like I Love You,,324.18,B9DCAECE48AB787A
Samurai (Tiesto Remix) www.livingelectro.com,R3hab,,,283.17,8BC21D62C1A5E369
Flashlight (Dj Cosmic Quick Hitter),R3hab & Deorro,,,172.38,2FC115C191C08A28
Killing In The Name,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),,313.63,356C94D4CA6F24C7
Sensitivity,Ralph Tresvant,1991 Top 100,,279.33,51D037363D8DFF71
All I Ask Of You (Higher Learning),Raphael Saadiq,Billboard Hits - 1995 - Disk 5,,362.24,67AA86D3C89DBA37
Another Night,Real McCoy,,,235.70,763A7D166706C8B0
Run Away,Real McCoy,,,231.99,4A6B50FA2E4EB2A5
Another Night,Real McCoy,,,235.70,98663A82BD53D6AD
Come And Get Your Love,Real McCoy,,,194.38,2C23B10353734F08
Under The Bridge,Red Hot Chili Peppers,,,263.11,47474B1C49A59D41
Can't Stop - D'Maduro Remix (Dirty),Red Hot Chili Peppers,,,214.91,7C318AB454BFDD56
Bring Out The Bottle,RedFoo (of LMFAO),,,239.20,09528943D49D8329
Cotton Eyed Joe,Rednex,Billboard Hits - 1995 - Disk 6,,195.29,C45CB00C78D6FE97
Cotton Eye Joe Song,Rednex,,,191.01,0F940653AD931002
Losing My Religion,REM,1991 Top 100,,266.03,B151D899B812AE83
Shiny Happy People,REM,1991 Top 100,,224.05,5BCE3E37B70BEF53
Save Your Hearth,Remady ft. Manu L,Summer Session 11,,220.71,752DF2C84C19AD50
When She Cries,Restless Heart,,,221.94,F632E82A9E16F454
P.A.S.S.I.O.N.,Rhythm Syndicate,,,221.28,3A3ED85AE62AB940
Clothes Off,Ria Mae,,,206.58,287D499913D1A059
Take This Heart,Richard Marx,1992 Top 100,,248.82,46FE7AEE49FA98ED
Now And Forever,Richard Marx,,,213.58,50B5A19E3E1B7599
Hazard,Richard Marx,,,296.46,EAB1FA3A283868E7
Keep Coming Back,Richard Marx,,,410.85,9F0E591658EA1F55
Cry For Help,Rick Astley,1991 Top 100,,291.58,EFC5B465AFE5755F
Extra Hard,Rico Love feat David Guetta,04-27-10 Promotorrents.Com Hip,,187.51,BD523E8EB1B676E8
I'm Too Sexy,Right Said Fred,Living in the 90'S - Disk 2,,172.67,CFC239671F65A766
Turn Me On,Riton & Oliver Heldens ft. Vula,,,280.63,DC741E355CC6B75D
Children,Robert Miles,,,422.61,58CB1199808A15D1
Do You Know (What It Takes),Robyn,,,221.75,9DE78F21B6479A47
Downtown Train,Rod Stewart,Downtown Train,,279.61,6D3C2BA7E8F633F5
Have I Told You Lately,Rod Stewart,,,239.86,397CBD4A7A20A532
Rhythm Of My Heart,Rod Stewart,,,252.13,24F21CCEF6FC5AC2
Reason To Believe,Rod Stewart,,,245.60,71DE41D03A1CCB4E
The Motown Song,Rod Stewart And The Temptations,1991 Top 100,,238.84,9F350BDC8FA06D24
I Belong To You,Rome,1997,,242.83,C968224565C9743A
Follow The Sound Vs. Arcade (Preview),Roul & Doors,,,378.85,30B8F24730110F9A
Dangerous,Roxette,Look Sharp!,,229.20,161794C737DAC171
It Must Have Been Love,Roxette,1990 Top 100,,261.59,BCCE9A16834D96C3
Fading Like A Flower (Every Time You Leave Me),Roxette,1991 Top 100,,232.85,B83C9E95F145EDB0
Joyride,Roxette,,,263.63,C66D296FCA78716E
Everybody Be Somebody feat Yavahn (Lucas & Steve Remix),Ruffneck,,,277.21,CA35FA05CD8F452D
"Loca People (What the F**k!"")",Sak Noel,"Clubaholics, Vol. 2",,212.00,E565BF9A75E06950
Do You Want Me,Salt N Pepper,1991 Top 100,,231.21,8C8D1F368D83A941
Shoop,Salt-N-Pepa,,,245.99,031F9DCBEBA4F7B1
Whatta Man,Salt-N-Pepa And EnVogue,,,295.81,9AF5DC5C97E5C820
Put your fuckin hands up acapella,Sample,,,20.82,6D8D61B421E6BF87
Building A Mystery,Sarah McLachlan,,,246.62,AEF2FC14187FFBDD
I Want You,Savage Garden,,,231.76,94309A828167FB09
Drop It (Original Mix)  www.livingelectro.com,SCNDL,,,247.61,32892F22381C27DC
Otis (Original Mix),SCNDL,,,222.07,D7CB84C249573E46
Wind Of Change,Scorpions,1991 Top 100,,309.34,1E5D99B4B4848C0C
Kiss From A Rose,Seal,,,287.97,673D8A05D5F2AA76
Crazy,Seal,,,268.33,05C7144484E79337
Prayer For The Dying,Seal,,,330.03,5FE1B15D1FD7FA51
Don`t Cry,Seal,,,378.23,23DA15862DBB9910
Beautiful Girls - Robin Roij Remix,Sean Kingston,,,182.26,26DD3D207E30DF05
Eenie Meenie,Sean Kingston ft. Justin Bieber,,,203.23,229C0E019CC2AE00
Two To Make It Right,Seduction,,,286.90,5E206964E3D6610E
No Games (D'Maduro Extended Remix),Serani Ft. Melanie Fiona,,,220.60,E0C043757A104998
Serato Scratch Sentence,Serato,,,30.12,440BAEBE9EBDF2FF
In The Summertime,Shaggy,Billboard Hits - 1995 - Disk 1,,235.36,C659C8A18461B264
Boombastic,Shaggy,,,246.39,B1E82804D2C3F4C5
It Wasn't Me Vs. Rattle (Moneykey Transition 95-128),Shaggy Vs. Bingo Players,,,304.08,7F8D92238E5CDCD9
If I Ever Fall In Love,Shai,,,289.04,98BEFA1555B1206F
Baby I'm Yours,Shai,,,274.05,5354E07FCA0DA76D
Comforter,Shai,,,250.57,FDD4C1CE62D47010
Stay,Shakespeare's Sister,,,230.35,46237D10C82CDD1A
I Love Your Smile,Shanice,,,265.56,518C9349A2E965A8
Saving Forever For You,Shanice,,,270.50,80626D3D6092DEEC
Sunny Came Home,Shawn Colvin,,,264.12,211913CFDD6AFD96
Strong Enough To Be My Man,Sheryl Crow,,,191.74,BEE9DC22B91E729A
All I Wanna Do,Sheryl Crow,,,272.61,CF7C807C1E3B0544
If It Makes You Happy,Sheryl Crow,,,274.42,033DC308F1F01466
Everyday Is A Winding Road,Sheryl Crow,,,256.03,B8FD1CAAF63B6EF3
All I Wanna Do,Sheryl Crow,,,272.61,BE9D66BF932A1019
If It Makes You Happy,Sheryl Crow,,,322.85,39462649DAE13F88
Booyah - Dibs & MGM Day Or Night Bootleg,Showtek,,,168.80,BF920DC28039B5B8
Slow down (Original Mix),Showtek,,,402.47,9C0C00061E07E592
Get You Home (Party Rock Remix),Shwayze ft LMFAO,,,293.48,F894919A9EE9A41B
Freak Me,Silk,,,274.49,FB3EF57C932033C6
Nothing Compares 2 U,Sinead O'Connor,1990 Top 100,,310.73,901B6B269C28AF78
All For You,Sister Hazel,,,219.48,4416A254C61CFCC1
Weak,Sisters With Voices,,,291.03,23C7E14C303FDF3E
I'm So Into You,Sisters With Voices,,,278.54,B7A36599307BB537
Right Here,Sisters With Voices,,,227.08,7B2D19BF9E60389F
Anything,Sisters With Voices,,,247.35,6A9DAEF52F34C325
I Wish (32 Intro),Skee Lo,Billboard Hits - 1995 - Disk 4,,372.82,3943C344D13071ED
I Remember You,Skid Row,,,392.23,CABD4600397B0955
Gin And Juice (Remix),Snoop Doggy Dogg,Doggy Style,,302.08,DD3A4E5DA2C2F062
Whats My Name,Snoop Doggy Dogg,,,246.46,989D810139B8B0CF
Informer,Snow,,,268.80,07F6678CE6504863
My Love Is The Shhhh,Somethin' For The People,1997,,310.33,883A9CEE13864A03
Damn I Wish I Was Your Lover,Sophie B Hawkins,,,323.66,62DBB88E76BC5571
As I Lay Me Down,Sophie B Hawkins,,,249.15,AAF43E2ABC58A5ED
As I Lay Me Down,Sophie B Hawkins,,,235.52,8C8B297A4446F0D5
Runaway Train,Soul Asylum,,,265.82,CD2FCF0EBF111CCB
Misery,Soul Asylum,,,264.49,2E886F2125AFE355
Candy Rain,Soul For Real,,,275.25,E5CE4427C2EBD18E
Every Little Thing I Do,Soul For Real,,,256.13,9CC26CD2161E50CE
Back To Life,Soul II Soul And Caron Wheeler,1990 Top 100,,225.10,E4CAF93B8D129D6B
Say You'll Be There,Spice Girls,,,235.88,B0174DDF05833ABD
2 Become 1,Spice Girls,,,239.18,69F0BF7E7C0072D1
Two Princes,Spin Doctors,,,257.52,BB7A2AB37503A56A
Nothing But Love,Spragga Benz Ft. Black Pearl,"Singles Pack ""05/31/2014"" - [www.dancehallzone.net]",,200.07,DEE33BA177DFC940
Steve Angello feat. Mako - Children Of The Wild www.livingelectro.com,Steve Angello feat. Mako,,,251.38,8FEE1CD3B1F419B8
Turbulence,Steve Aoki & Laidback Luke feat. Lil Jon,,,231.21,EA6C118BE2E940E6
Because I Love You (Postman Song),Stevie B,Living In The 90's - Disk 2,,300.64,E942B9AD98EBDE2F
Dream About You,Stevie B,,,245.16,E8FA10968893D2FB
Funky Melody,Stevie B,,,293.62,EBE62AB81629DC5C
Fields Of Gold,Sting,1993 Top 100,,220.26,376734D60B0B36E5
All This Time,Sting,,,294.84,7EC4CE6A7A62C308
If I Ever Lose My Faith In You,Sting,,,267.76,7A6BAC6F77746DD6
Show Me The Way,Styx,1991 Top 100,,276.69,C5A032E1159DB596
"Subway, 12 Pouces 5 $ - Musique seulement (Officiel)",Subway,,,30.15,F955A2FD1549456A
This Lil' Game We Play,Subway Featuring 702,Billboard Hits - 1995 - Disk 4,,295.34,071930D9893B825E
Robin Schulz (DJ Moneykey Intro Edit),Sugar,,,301.16,23B8CD5E52B9C281
Feel The Hype (Moneykey Remix 2),Sunshine Base,,,206.42,D11AA2DBCEDCFB98
Outta My Head (Dj Cosmic Club Mix),Sunshine Base,,,273.29,F56DC970BF450FEF
Feel The Hype (Dj Cosmic Remix) Version 2,Sunshine Base feat. Dj Cosmic,,,288.81,76ADDABE499CDD42
Good Time (Olivier Giacomotto Remix) IVAN - [www.FS-Club.net] - [2012],Superskank,,,418.85,0085932DB0CFE54E
The First Time,Surface,1991 Top 100,,256.70,2AAC0690E4BCC9E0
Tom's Diner,Suzanne Vega & DNA,,,228.05,6D5BF92A8E79A67E
Miami 2 Ibiza,Swedish House Mafia ft. Tinie Tempah,Summer Session 11,,235.10,89575AE2D37518E0
If Wishes Came True,Sweet Sensation,,,315.04,1FCCC66987A65BAA
You're The One (Allstar Rap Remix),SWV & 96 Anthem,,,291.39,32E5316F28486AA8
Sunshine (Dj Cosmic XTD),T.O.K,,,264.54,D9BEF92AF5508A26
Whoomp! There It Is,Tag Team,,,216.55,795F3E3234ACBA1E
Whoomp! There It Is,Tag Team,,,216.55,34CE48029F51EF16
Back For Good,Take That,,,242.36,8DE1B8D7CD17653F
Back For Good,Take That,,,241.76,C50692BE96BE3CEB
Hold You Tight,Tara Kemp,Living In The 90's - Disk 2,,284.34,0B2125A988B8E2E7
Piece Of My Heart,Tara Kemp,,,227.50,0B46DF0936111114
I'll Be Your Shelter,Taylor Dayne,Can't Fight Fate,,285.02,B6D52B19A16A7EFF
With Every Beat Of My Heart,Taylor Dayne,1990 Top 100,,263.34,046BBCC2303304E9
Love WIll Lead You Back,Taylor Dayne,,,279.12,A15C31E411FEA1AF
Can't Get Enough Of Your Love,Taylor Dayne,,,264.33,D9996D71CD2CE3F5
Break It Down Again,Tears For Fears,,,271.67,5F24207CEB92F1E0
Pump Up the Jam,Technotronic,,,321.75,3D8929C8BC7A2117
Move This,Technotronic,,,321.31,96F2A4F61F3FEA14
Get Up (Before The Night Is Over),Technotronic,,,288.23,85A358EAA28AC5B0
Love Song,Tesla,,,322.43,AC761F30246D5F7F
Signs (Live),Tesla,,,181.45,D40976C6C76471CE
Tell Me What You Want Me To Do,Tevin Campbell,,,299.83,59AC436B1F58D81E
Can We Talk,Tevin Campbell,,,283.04,7E0D8291F05E721B
I'm Ready,Tevin Campbell,,,289.04,D556B5A9C24EEB66
Round And Round,Tevin Campbell,,,235.78,C47A6D34EF8B6286
Always In My Heart,Tevin Campbell,,,337.63,4FA8136C636DB2E9
Love Shack (Edit) (2019 Remaster),The B-52's,Cosmic Thing,,262.66,1888918A5852321D
Closer - Jauz Remix,The Chainsmokers ft. Halsey,,,238.21,642D5D4C90CA202E
Zombie (Remastered 2020),The Cranberries,BONUS,,307.70,303905F3A194D2CE
Mawby (The Cube Guys Mix),"The Cube Guys, Miami Dub Machine",zippyclan.com,,421.04,FB5A6987308D4CE5
How Do You Talk To An Angel,The Heights,Living in the 90'S - Disk 2,,226.87,A6297B030C1BEC4C
How Do You Talk To An Angel,The Heights,Living in the 90'S - Disk 2,,226.87,9F8513BA3E88A36E
I'm On A Boat,The Lonely Island ft. T-Pain,,,156.71,345E55FF762CD5B5
One More Chance-Stay With Me,The Notorious B.I.G.,Billboard Hits - 1995 - Disk 2,,257.88,4998D3CF57E6B6ED
Warning,The Notorious B.I.G.,Ready To Die,,220.73,413B13BC353A794B
I'll Stand By You,The Pretenders,Billboard Hits - 1995 - Disk 6,,235.47,067D9F761B2304EC
Nervous Breakdown,The Shrink Reloaded ft. Mc Pryme,Summer Session 11,,297.74,E1E6E17EB25858B6
1979,The Smashing Pumpkins,,,264.86,508C3FE7A91C4F43
Nobody Knows,The Tony Rich Project,,,263.60,877CC27658A982D5
The Freshmen,The Verve Pipe,,,268.80,149590312C2D6B51
Can't Feel My Face (ELIAS Remix) [DJ Moneykey Edit],The Weeknd,,,131.73,E7A21D1A982B2630
Semi-Charmed Life,Third Eye Blind,,,267.99,97958A92CB4F79C0
Blurred Lines (Komes Remix) www.livingelectro.com,TI & Pharell,,,331.34,6E8D3758505A0589
Wasted (R3hab Remix),Tiesto Feat. Matthew Koma,,,252.97,DF34816880604BC7
Secrets (SoundMan Quick Hitter),Tiesto KSHMR Ft Vassy,,,204.59,A051CA9C5327DAD2
Tiësto vs. TRJ & Vinai - Lethal Industry vs. Bounce Generation (Hardwell Mashup),Tiësto vs. TRJ & Vinai,,,152.58,D7D3819475EE0EF2
Don't Take The Girl,Tim McGraw,,,249.05,2DEBE80E719E827B
Indian Outlaw,Tim McGraw,,,182.02,67CC20C6E1279983
It's Your Love,Tim McGraw & Faith Hill,1997,,224.08,D9DF8611CED924F0
Jerk Out,Time,1990 Top 100,,231.86,A02F434A3BC65E0B
One More Try,Timmy T,1991 Top 100,,195.63,799174907A5DA0B1
Freaks (W&W Bigroom Edit)www.livingelectro.com,Timmy Trumpet,,,180.06,EC016D5E9CD18966
I Don't Wanna Fight,Tina Turner,,,367.20,9B13ED81D6849411
How Ya Feelin (Original Mix),TJR,,,206.84,D04785EF7EB50FFF
TJR - How Ya Feelin (Original Mix) www.livingelectro.com,TJR,,,206.84,61202F3ECC8B49FD
TJR - How Ya Feelin (Original Mix) www.livingelectro.com,TJR,,,206.84,E818975D073CC84B
Turn The Bass Up (Original Mix)www.livingelectro.com,TJR,,,286.90,548A34F424438B29
Turn The Bass Up (Original Mix)www.livingelectro.com,TJR,,,286.90,BD37C10CCD805CDF
Bounce Generation (Moneykey Edit),TJR & VINAI,,,250.38,BF011EB6963996BB
